period4,0.734171,0.67524,0.000502513,1,0.0500251,0.0632915,0.121106,0.00454041,0.00454041,0.000954272,0.00059746,0.000561958,0.000561958,0.000561958,0.000954272,0.000656406,0.000954272,0.00104578,0.00059746,0.000558426,0.00059746,0.00059746,0.000626292,0.000626292,0.000558426,0.435909,0.0366392,0.623881,0.601165,0.291527,0.888342,0.0324066,0.643456,0.247361,0.18353,0.630202,0.583965,0.228092,0.118874,0.408635,0.432371,0.529106,0.630548,0.287802,0.447841,0.626009,0.483555,0.459883,0.651797
period5,1,0.939899,0.000502513,1,0.0200402,0.82,1,0.000869565,0.000869565,0.000589032,0.00056112,0.000558343,0.000558343,0.000558343,0.000589032,0.000616832,0.000589032,0.000647588,0.00056112,0.000558066,0.00056112,0.00056112,0.000619102,0.000619102,0.000558066,0.564259,0.15714,0.302611,0.0478306,0.78358,0.87376,0.303622,0.827618,0.762086,0.450388,0.135075,0.0498147,0.545755,0.337171,0.135325,0.271946,0.301888,0.34434,0.240491,0.439679,0.55091,0.455074,0.310176,0.68569
period6,1,0.990404,0.000502513,1,0.00718952,0.792857,1,0.0122093,0.00639535,0.000821588,0.000584259,0.000560645,0.000560645,0.000560645,0.000821588,0.000642189,0.000908393,0.000911681,0.000584259,0.000558295,0.000584259,0.000584259,0.000623696,0.000623696,0.000558295,0.520551,0.818876,0.653402,0.752902,0.550052,0.785847,0.798924,0.336666,0.401177,0.249402,0.318281,0.362049,0.631914,0.0274365,0.513166,0.471626,0.526564,0.442655,0.192068,0.102414,0.168325,0.750554,0.214117,0.516605
period7,1,0.995455,0.000502513,1,0.00504774,0.805,1,0.0782383,0.31658,0.00100585,0.000602592,0.000562469,0.000562469,0.000562469,0.00100585,0.000662486,0.0303293,0.00225344,0.000602592,0.000558477,0.000602592,0.000602592,0.000627356,0.000627356,0.000558477,0.292108,0.516109,0.663221,0.530664,0.929006,0.12941,0.624641,0.229324,0.979158,0.37143,0.529091,0.830713,0.696142,0.405071,0.410234,0.718523,0.472731,0.41389,0.311027,0.422667,0.640125,0.748016,0.447023,0.406675
period8,1,0.995455,0.00552764,1,0.00437766,0.926923,1,0.152792,0.731472,0.000992696,0.000601283,0.000562339,0.000562339,0.000562339,0.00603733,0.000863519,0.0798545,0.00219453,0.000601283,0.000558464,0.000803868,0.000803868,0.000666883,0.000666883,0.000558464,0.857828,0.285925,0.600774,0.376388,0.476672,0.276036,0.5865,0.450068,0.110334,0.484998,0.254557,0.469785,0.576922,0.152407,0.403115,0.819253,0.435314,0.519451,0.68023,0.300431,0.183515,0.667908,0.674263,0.499076
period9,1,0.995455,0.0256281,1,0.0115623,1,1,0.997081,0.858376,0.000977008,0.000599722,0.000562183,0.000562183,0.000562183,0.339278,0.00105887,1,0.00491331,0.000599722,0.000558448,0.00598887,0.0459039,0.000906386,0.000906386,0.000558448,0.227815,0.771841,0.512484,0.966939,0.495032,0.872373,0.800674,0.532079,0.571467,0.488565,0.435255,0.545066,0.44731,0.167873,0.512027,0.746497,0.291624,0.568927,0.432495,0.497049,0.818498,0.697318,0.483544,0.493483
period10,1,0.995455,0.307035,1,0.0146185,1,1,1,1,0.000552486,0.000557484,0.000557981,0.000557981,0.000557981,0.751934,0.000997836,1,0.04375,0.000557484,0.00055803,0.072294,0.599196,0.00111402,0.00111402,0.00055803,0.785696,0.391558,0.674531,0.388813,0.896568,0.344212,0.527396,0.537131,0.343154,0.369695,0.816563,0.442922,0.485731,0.359211,0.21437,0.512306,0.585832,0.312141,0.499008,0.68207,0.284586,0.749016,0.454686,0.760337
period11,1,0.995455,0.568342,1,0.0322023,1,1,1,1,0.00594595,0.000799345,0.000582045,0.000582045,0.000582045,0.827568,0.00099144,1,0.0542553,0.000799345,0.000560425,0.135258,0.721003,0.00111545,0.00111545,0.000560425,0.44986,0.516703,0.0557007,0.563498,0.666463,0.927421,0.125718,0.184647,0.53023,0.552498,0.265692,0.377415,0.503325,0.688888,0.532211,0.536919,0.390308,0.300197,0.33214,0.180261,0.461057,0.719798,0.627689,0.819834
period12,1,0.995455,0.688945,1,0.0981642,1,1,1,1,0.0161458,0.000905612,0.000592619,0.000592619,0.000592619,0.833854,0.00103364,1,0.199265,0.000905612,0.000561477,0.239188,0.75711,0.00110861,0.00110861,0.000561477,0.479985,0.42762,0.302416,0.568164,0.254179,0.375531,0.283689,0.702437,0.799482,0.39839,0.487901,0.20638,0.432386,0.508108,0.671662,0.447704,0.837685,0.492657,0.392026,0.692128,0.674347,0.53825,0.482108,0.529481
period13,1,0.995455,0.769347,1,0.144823,1,1,1,1,0.0317708,0.000955542,0.000597587,0.000597587,0.000597587,0.865104,0.00102147,1,0.394,0.000955542,0.000561971,0.342824,0.788327,0.001107,0.001107,0.000561971,0.583399,0.187529,0.552035,0.429916,0.44478,0.292101,0.431147,0.320462,0.723999,0.259701,0.438958,0.710521,0.65504,0.473055,0.49419,0.498117,0.572609,0.579664,0.4837,0.213208,0.713533,0.428699,0.295352,0.562617
period14,1,0.995455,0.824623,1,0.21124,1,1,1,1,0.119689,0.010973,0.00086781,0.00086781,0.00086781,0.896891,0.00134914,1,0.467665,0.000998881,0.000588857,0.372039,0.805021,0.00113775,0.00113775,0.000588857,0.589999,0.0732086,0.634108,0.283638,0.315592,0.591857,0.651023,0.646537,0.702935,0.0745436,0.249415,0.254111,0.331454,0.678422,0.656874,0.323461,0.57438,0.254286,0.32128,0.307505,0.270291,0.431978,0.351176,0.444238
period15,1,0.995455,0.864824,1,0.245539,1,1,1,1,0.187047,0.0313362,0.00542615,0.000949558,0.000949558,0.902073,0.00160717,1,0.506395,0.00100428,0.000773618,0.402974,0.830814,0.00116271,0.00116271,0.000596991,0.584013,0.230835,0.498052,0.78295,0.447534,0.191717,0.687684,0.272155,0.665398,0.896449,0.780416,0.458863,0.412628,0.0206507,0.196442,0.700608,0.25009,0.240415,0.829023,0.443602,0.401447,0.765801,0.522178,0.465562
period16,1,0.995431,0.879293,1,0.264145,1,1,1,1,0.263402,0.107382,0.0107544,0.00587338,0.0107544,0.907732,0.00232761,1,0.592529,0.00100763,0.00444798,0.43172,0.852251,0.00123698,0.00123698,0.000863196,0.706078,0.293406,0.356712,0.525483,0.402344,0.278377,0.350837,0.551127,0.361613,0.297249,0.251039,0.323326,0.34606,0.551307,0.514582,0.456519,0.529544,0.425903,0.524729,0.70187,0.373573,0.541293,0.577216,0.537582
