period10,1,1,1,0.953646,0.901563,0.0632739,0.0447981,0.0367945,0.389702,0.318928,0.548731,0.272859,0.00109718,0.0266513,0.00106493,0.000616776,0.448437,0.60732,0.00543587,0.00101301,0.208567,0.0142768,0.000568979,0.000616776,0.000616776,0.000613567,0.000918461,0.000779224,0.623183,0.571178,0.688304,0.445648,0.369013,0.422764,0.399168,0.359028,0.413283,0.531651,0.620398,0.444673,0.534939,0.424112,0.431,0.275515,0.326188,0.531942,0.859731
period11,1,1,1,0.953886,0.933161,0.181518,0.0514311,0.0383793,0.398052,0.363342,0.665482,0.535413,0.00107255,0.0367346,0.00108124,0.000614325,0.446114,0.851744,0.0150015,0.00101195,0.293702,0.0285171,0.000568735,0.000614325,0.000614325,0.000615189,0.00093523,0.000882768,0.378442,0.364961,0.717504,0.129013,0.20246,0.316093,0.644503,0.603856,0.675226,0.577333,0.723622,0.169452,0.629706,0.631018,0.58339,0.255823,0.571382,0.253354,0.426381
period12,1,1,1,0.963492,0.947619,0.506505,0.110709,0.0412902,0.406479,0.355417,0.730688,0.642377,0.00110847,0.0427412,0.0011425,0.000639361,0.455556,0.896082,0.0211614,0.00105106,0.335861,0.0342469,0.000592698,0.000639361,0.000639361,0.000642746,0.000988454,0.00095233,0.741079,0.511815,0.677726,0.53622,0.167278,0.339009,0.643107,0.0450219,0.672235,0.507042,0.421992,0.283456,0.363794,0.56188,0.356475,0.358858,0.511384,0.627532,0.228065
period13,1,1,1,0.974074,0.947619,0.569622,0.460932,0.0424837,0.511712,0.382226,0.767725,0.70042,0.00105026,0.0428253,0.00115558,0.000633571,0.455556,0.917082,0.0373047,0.0010529,0.347118,0.0390716,0.000592122,0.000633571,0.000633571,0.000644047,0.00100106,0.000995262,0.326796,0.132298,0.713224,0.551001,0.903503,0.722074,0.480462,0.499205,0.327475,0.6113,0.651989,0.426736,0.479402,0.475831,0.452851,0.528978,0.451263,0.47912,0.0786928
period14,1,1,1,0.979365,0.947619,0.606474,0.523877,0.0425488,0.727558,0.393625,0.788889,0.73735,0.00105026,0.0586342,0.00115755,0.000633571,0.455556,0.927611,0.125539,0.00105762,0.373958,0.0401069,0.000592122,0.000633571,0.000633571,0.000644243,0.00100174,0.00103213,0.520974,0.29993,0.484514,0.66068,0.815821,0.665065,0.092665,0.754716,0.33518,0.441167,0.416833,0.394662,0.338992,0.645048,0.189709,0.282214,0.620412,0.673603,0.433281
period15,1,1,1,0.989017,0.965896,0.67957,0.572221,0.0578081,0.806057,0.401329,0.815607,0.770808,0.00114334,0.0869101,0.00126545,0.000691708,0.474566,0.955541,0.318424,0.00115938,0.379866,0.0554399,0.000646806,0.000691708,0.000691708,0.000703849,0.00110356,0.0402458,0.492702,0.62367,0.173658,0.804128,0.415033,0.419346,0.51372,0.605338,0.573956,0.539583,0.656031,0.609995,0.527705,0.466614,0.456535,0.627416,0.683353,0.623861,0.33579
period16,1,1,1,0.988485,0.998587,0.992645,0.992124,1,0.869793,0.417675,0.867273,0.802228,0.0253082,0.166538,0.00145653,0.00111156,0.485455,0.986911,0.674476,0.0746587,0.406775,0.0844678,0.000716543,0.00111156,0.00111156,0.000750831,0.00714286,0.127159,0.241066,0.89564,0.888211,0.110336,0.437959,0.248053,0.612743,0.196504,0.735809,0.701778,0.782124,0.446246,0.385936,0.807459,0.525311,0.197741,0.538304,0.436235,0.494679
period17,1,1,1,1,0.99913,0.99394,0.993568,1,0.888133,0.525484,0.99926,1,0.168264,0.328121,0.00166729,0.00122164,0.491304,0.975014,0.732543,0.217104,0.398403,0.201748,0.000742523,0.00122164,0.00122164,0.000786812,0.00588235,0.135229,0.517352,0.409509,0.292818,0.26898,0.551878,0.0731142,0.866883,0.671137,0.618203,0.452299,0.842931,0.736133,0.548645,0.599776,0.396967,0.702344,0.612454,0.694788,0.565601
period18,1,1,1,1,0.999165,0.999014,1,1,0.904769,0.62254,0.999226,1,0.265848,0.473996,0.00177741,0.00799058,0.490476,0.979537,0.781905,0.278188,0.389607,0.321799,0.00107899,0.00134439,0.00134439,0.000856804,0.00588235,0.161427,0.391766,0.267027,0.158548,0.155675,0.68441,0.686809,0.328305,0.68941,0.115928,0.598803,0.518573,0.222029,0.382415,0.647987,0.1589,0.427397,0.714946,0.843769,0.877079
period19,1,1,1,1,0.999161,0.998996,1,1,0.91975,0.70394,0.999182,1,0.321712,0.60255,0.00184311,0.0157426,0.489781,0.985388,0.770192,0.327349,0.432442,0.525098,0.00650135,0.00144426,0.00144426,0.000912893,0.00434783,0.153491,0.181656,0.771998,0.807973,0.839629,0.499324,0.277487,0.363953,0.129386,0.265123,0.540676,0.314652,0.766574,0.271313,0.545188,0.246604,0.462801,0.817981,0.28718,0.0840641
period20,1,1,1,1,0.999038,0.998887,1,1,0.906062,0.729937,0.999071,1,0.402273,0.687598,0.00207575,0.026834,0.488034,0.982911,0.790526,0.357351,0.429604,0.605451,0.00823301,0.0100727,0.0100727,0.0010605,0.0305556,0.105556,0.290554,0.0492592,0.288305,0.145314,0.288664,0.446816,0.511501,0.328592,0.455975,0.331756,0.611392,0.83267,0.295277,0.126992,0.21978,0.632848,0.509025,0.609304,0.395022
period21,1,1,1,1,0.998961,0.998811,1,1,0.915974,0.769797,0.999023,1,0.49585,0.732788,0.00228081,0.0477639,0.486916,0.981327,1,0.381202,0.432595,0.670539,0.00969028,0.0110343,0.0385815,0.00116053,0.087234,0.122973,0.498928,0.47353,0.492713,0.467839,0.300499,0.223527,0.339449,0.170779,0.460595,0.267299,0.21896,0.48422,0.0996436,0.554292,0.467805,0.80403,0.157925,0.665644,0.53656
period22,1,1,1,1,0.99894,0.998811,1,1,0.942915,0.784514,0.999013,1,0.533825,0.746797,0.00228519,0.114272,0.486667,0.990483,1,0.388489,0.431528,0.711365,0.0194117,0.0206186,0.0674454,0.00117872,0.122414,0.122973,0.185566,0.515205,0.354843,0.650963,0.220329,0.0941638,0.452924,0.498034,0.627304,0.199247,0.388319,0.703801,0.526219,0.240862,0.455497,0.477535,0.374212,0.445215,0.300434
period23,1,1,1,1,0.998887,0.998746,1,1,0.949559,0.821627,0.99895,1,0.545968,0.801637,0.00236852,0.190609,0.485859,0.989918,1,0.411818,0.4475,0.754187,0.0305561,0.0317817,0.131049,0.00124456,0.185,0.110959,0.1933,0.804822,0.390781,0.543906,0.751157,0.390322,0.556856,0.493192,0.344977,0.496488,0.133779,0.382584,0.419987,0.799817,0.456745,0.414359,0.591517,0.580378,0.379841
period24,1,1,1,1,0.99988,0.998802,1,1,0.94721,0.832259,0.998896,1,0.603165,0.853545,0.00242658,0.22435,0.484946,1,1,0.406547,0.476244,0.781962,0.073481,0.0338763,0.17144,0.00131532,0.225862,0.0986111,0.391379,0.406301,0.179449,0.351822,0.483509,0.878821,0.390472,0.289822,0.851848,0.440565,0.516984,0.373622,0.614389,0.525993,0.649187,0.231492,0.548081,0.0567272,0.0233969
period25,1,1,1,1,0.999863,0.998693,1,1,0.976988,0.884014,0.998755,1,0.699918,0.895929,0.00268671,0.358277,0.483133,1,1,0.455093,0.473942,0.863043,0.0832678,0.0498387,0.215921,0.00147025,0.312069,0.0859155,0.0997922,0.595489,0.562833,0.112161,0.027311,0.463317,0.500389,0.679944,0.837749,0.0850673,0.579685,0.57477,0.59588,0.554033,0.597536,0.902194,0.156635,0.413398,0.416628
