period10,1,0.93587,1,0.00956522,0.00134706,0.792174,0.990217,0.279961,0.0392681,0.0288432,0.00175021,0.00175021,0.00104306,0.00104306,0.000972965,0.000972965,0.000966016,1,0.969808,0.959045,0.00175021,0.00175944,0.00158818,0.00104306,0.00114627,0.000972965,0.00104306,0.00107455,0.000966016,0.000966016,0.00106005,0.15155,0.4406,0.354208,0.601873,0.749959,0.428107,0.536557,0.538283,0.707286,0.315362,0.255584,0.622419,0.371451,0.0653384,0.556143,0.375022,0.191257,0.631112,0.416567,0.556476,0.385695,0.497263,0.280222,0.234321,0.175775,0.155522,0.316403,0.153195
period11,1,0.93587,1,0.00956522,0.00134706,0.792174,0.990217,0.374678,0.0477944,0.162313,0.00173712,0.00173712,0.00104177,0.00104177,0.000972836,0.000972836,0.000966003,1,0.969808,0.959045,0.010658,0.00258951,0.0102607,0.00104177,0.00114486,0.000972836,0.00104177,0.00107431,0.000966003,0.000966003,0.00106005,0.36271,0.186707,0.714483,0.707996,0.463491,0.476124,0.499837,0.572523,0.623047,0.936858,0.597608,0.0843886,0.604646,0.680884,0.917908,0.360056,0.569964,0.428325,0.461032,0.283103,0.826693,0.189369,0.810004,0.393935,0.467739,0.312555,0.4532,0.37432
period12,1,0.956667,1,0.080531,0.0177956,0.788496,0.99,0.451319,0.126685,0.281577,0.00175995,0.00175995,0.00105939,0.00105939,0.000989958,0.000989958,0.000983075,1,0.980142,0.969142,0.0468918,0.0088661,0.0369532,0.00105939,0.00116421,0.000989958,0.00105939,0.00109314,0.000983075,0.000983075,0.00107877,0.0591303,0.692012,0.387069,0.210662,0.508123,0.48656,0.314754,0.684811,0.219543,0.306692,0.94958,0.392259,0.657781,0.161483,0.655055,0.0726833,0.220044,0.306026,0.0921962,0.434799,0.15092,0.496672,0.529692,0.661898,0.623013,0.367245,0.783121,0.15648
period13,1,0.966667,1,0.137273,0.0961411,0.782727,0.989655,0.481467,0.165673,0.335128,0.00180477,0.00180477,0.00108793,0.00108793,0.00101689,0.00101689,0.00100986,1,0.97946,0.968085,0.103654,0.017586,0.110494,0.00108793,0.00119554,0.00101689,0.00108793,0.00112283,0.00100986,0.00100986,0.00110814,0.641491,0.157566,0.833675,0.166142,0.630719,0.219588,0.589567,0.0251477,0.349224,0.954668,0.825651,0.211562,0.14359,0.510049,0.495021,0.658255,0.515687,0.422602,0.734483,0.445083,0.157599,0.559247,0.399291,0.526907,0.523369,0.704836,0.636388,0.583189
period14,1,0.987838,1,0.186598,0.129684,0.753608,0.999948,0.545036,0.208961,0.400333,0.0020372,0.0020372,0.00123255,0.00123255,0.00115291,0.00115291,0.00114503,1,0.987787,1,0.180222,0.0515505,0.166282,0.00123255,0.00135428,0.00115291,0.00123255,0.00127277,0.00114503,0.00114503,0.00125633,0.140292,0.554451,0.46796,0.450564,0.441612,0.535411,0.270463,0.607303,0.649092,0.433975,0.541568,0.883346,0.670223,0.67661,0.470421,0.251229,0.279473,0.558903,0.40447,0.802491,0.572828,0.334096,0.690384,0.106367,0.699249,0.147982,0.562633,0.498973
period15,1,0.985714,1,0.212941,0.192822,0.730588,1,0.573143,0.23684,0.444115,0.00231736,0.00231736,0.00140548,0.00140548,0.00131537,0.00131537,0.00130646,1,1,1,0.205305,0.104493,0.224384,0.00140548,0.00154405,0.00131537,0.00140548,0.00145183,0.00130646,0.00130646,0.00143325,0.812707,0.397489,0.490956,1,0.385993,0.491426,0.545984,0.501816,0.205212,0.15463,0.228655,0.429988,0.55927,0.0288478,0.638784,0.40527,0.817196,0.54759,0.634414,0.507056,0.212039,0.530175,0.250388,0.92666,0.35871,0.590313,0.71829,0.558462
period16,1,0.983636,1,0.264474,0.229265,0.711842,1,0.586641,0.301904,0.442567,0.00258588,0.00258588,0.00157097,0.00157097,0.00147082,0.00147082,0.00146094,1,1,1,0.242575,0.153169,0.301981,0.00157097,0.0017256,0.00147082,0.00157097,0.00162313,0.00146094,0.00146094,0.00160251,0.602384,0.776426,0.477139,1,0.603823,0.219059,0.0788157,0.541282,0.27218,0.258392,0.640028,0.273755,0.359842,0.455669,0.919854,0.468883,0.292604,0.331697,0.336293,0.637766,0.880665,0.539962,0.707271,0.445415,0.682798,0.228948,0.707336,0.324881
period17,1,1,1,0.355385,0.284362,1,1,0.846667,0.513333,0.654021,0.00273884,0.00273884,0.00180813,0.00180813,0.00171649,0.00171649,0.00170747,1,1,1,0.393508,0.253473,0.48834,0.00180813,0.00198567,0.00171649,0.00180813,0.0018916,0.00170747,0.00170747,0.00187278,0.310476,0.426744,0.456261,1,0.421004,0.130955,0.898992,0.30204,0.757789,0.296964,0.441736,0.262788,0.392617,0.246657,0.762352,0.833563,0.699348,0.579684,0.452322,0.567269,0.118009,0.0687707,0.384282,0.475722,0.656746,0.342857,0.274581,0.298508
period18,1,1,1,0.438182,0.389165,1,1,0.848718,0.64359,0.677166,0.00318387,0.00318387,0.00213078,0.00213078,0.00202739,0.00202739,0.00201723,1,1,1,0.477467,0.338772,0.559815,0.00213078,0.00233932,0.00202739,0.00213078,0.00223314,0.00201723,0.00201723,0.00221198,0.356655,0.551677,0.187188,1,0.506902,0.508388,0.619178,0.37127,0.79572,0.281023,0.78507,0.334492,0.135206,0.402043,0.10087,0.746644,0.556578,0.212494,0.640859,0.502584,0.641214,0.506778,0.530832,0.420564,0.173615,0.0858434,0.458974,0.479299
period19,1,1,1,0.492157,0.458145,1,1,0.888571,0.717143,0.69753,0.0311018,0.00333393,0.00228764,0.00228764,0.00218506,0.00218506,0.00217501,1,1,1,0.586459,0.375334,0.620892,0.00349289,0.00371368,0.00218506,0.00228764,0.0024057,0.00217501,0.00217501,0.00238474,0.252121,0.478861,0.436276,1,0.408592,0.516356,0.183097,0.530021,0.128844,0.04856,0.510121,0.670573,0.779798,0.0467181,0.121865,0.269669,0.521315,0.0743786,0.318334,0.647397,0.605523,0.588928,0.457497,0.404038,0.318798,0.532044,0.212691,0.523335
