0,0
0,0
189,196
1871,1960
2673,2996
2927,3416
2948,3416
2809,3416
2750,3416
2677,3416
2578,3332
2403,3192
2399,3192
2425,3164
2314,3024
2184,2828
1782,2380
1451,2100
1365,1988
1310,1848
1234,1680
1068,1400
1026,1316
843,1064
762,980
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
28,155
