period6,1,0.00108696,0.792174,0.000869565,0.000955766,0.792174,0.870652,0.0216437,0.0199118,0.00301511,0.00301511,0.00301511,0.00116845,0.00116845,0.000985395,0.000985395,0.000967248,1,0.022942,0.323908,0.00301511,0.00144582,0.00116845,0.00116845,0.00128189,0.000985395,0.00116845,0.00109816,0.000967248,0.000967248,0.00106028,0.709752,0.763684,0.888141,0.561127,0.638129,0.0611746,0.230854,0.520483,0.136439,0.723333,0.0673776,0.7701,0.448661,0.691004,0.0940705,0.781882,0.386659,0.570008,0.640716,0.40901,0.51691,0.561021,0.267629,0.262546,0.922698,0.351458,0.344316,0.575331
period7,1,0.501087,0.792174,0.000869565,0.000955766,0.792174,0.968478,0.0216437,0.0218396,0.00301511,0.00301511,0.00301511,0.00116845,0.00116845,0.000985395,0.000985395,0.000967248,1,0.614567,0.894349,0.00301511,0.00144582,0.00116845,0.00116845,0.00128189,0.000985395,0.00116845,0.00109816,0.000967248,0.000967248,0.00106028,0.296693,0.838269,0.584093,0.363562,0.649672,0.218568,0.844953,0.529644,0.614318,0.525681,0.353294,0.181627,0.806497,0.483561,0.393982,0.442838,0.338987,0.422341,0.244835,0.393158,0.208259,0.589852,0.521873,0.618672,0.4432,0.62109,0.419187,0.370098
period8,1,0.870652,0.792174,0.000869565,0.000955766,0.792174,0.990217,0.0216437,0.0222154,0.00301511,0.00301511,0.00301511,0.00116845,0.00116845,0.000985395,0.000985395,0.000967248,1,0.948282,0.959045,0.00301511,0.00144582,0.00116845,0.00116845,0.00128189,0.000985395,0.00116845,0.00109816,0.000967248,0.000967248,0.00106028,0.957934,0.74672,0.357348,0.167542,0.865512,0.684052,0.291525,0.631196,0.480569,0.219692,0.579961,0.965691,0.510768,0.727832,0.348242,0.17749,0.388562,0.376712,0.391152,0.594119,0.283289,0.537755,0.57324,0.601297,0.631648,0.635248,0.106475,0.851484
period9,1,1,0.792174,0.000869565,0.000955766,0.792174,0.999958,0.159413,0.0216461,0.0017868,0.0017868,0.0017868,0.00104669,0.00104669,0.000973324,0.000973324,0.000966051,1,1,0.968438,0.0017868,0.00122319,0.00104669,0.00104669,0.00115023,0.000973324,0.00104669,0.00107524,0.000966051,0.000966051,0.00106006,0.343004,0.362961,0.480635,0.30017,0.26526,0.376473,0.088265,0.403875,0.532574,0.214782,0.841557,0.0225735,0.141437,0.149188,0.358386,0.699221,0.429278,0.534253,0.611447,0.321285,0.42428,0.40961,0.623951,0.435473,0.591108,0.474914,0.303102,0.360518
period10,1,1,0.792174,0.00956522,0.00134706,0.792174,0.999958,0.279961,0.0388666,0.0288432,0.00175021,0.00175021,0.00104306,0.00104306,0.000972965,0.000972965,0.000966016,1,1,0.968438,0.00175021,0.00175944,0.00158818,0.00104306,0.00114627,0.000972965,0.00104306,0.00107455,0.000966016,0.000966016,0.00106005,0.15155,0.4406,0.354971,0.605102,0.749959,0.428107,0.536557,0.538283,0.707286,0.315362,0.255584,0.622419,0.371451,0.0653384,0.556143,0.375022,0.191257,0.631112,0.416567,0.556476,0.385695,0.497263,0.280222,0.234321,0.175775,0.155522,0.316403,0.153195
period11,1,1,0.792174,0.00956522,0.00134706,0.792174,1,0.374678,0.0474754,0.162313,0.00173712,0.00173712,0.00104177,0.00104177,0.000972836,0.000972836,0.000966003,1,1,1,0.010658,0.00258951,0.0102607,0.00104177,0.00114486,0.000972836,0.00104177,0.00107431,0.000966003,0.000966003,0.00106005,0.36271,0.186707,0.713345,1,0.463491,0.476124,0.499837,0.572523,0.623047,0.936858,0.597608,0.0843886,0.604646,0.680884,0.917908,0.360056,0.569964,0.428325,0.461032,0.283103,0.826693,0.189369,0.810004,0.393935,0.467739,0.312555,0.4532,0.37432
period12,1,1,0.788496,0.080531,0.0177956,0.788496,1,0.451319,0.127159,0.281577,0.00175995,0.00175995,0.00105939,0.00105939,0.000989958,0.000989958,0.000983075,1,1,1,0.0468918,0.0088661,0.0369532,0.00105939,0.00116421,0.000989958,0.00105939,0.00109314,0.000983075,0.000983075,0.00107877,0.0591303,0.692012,0.388436,1,0.508123,0.48656,0.314754,0.684811,0.219543,0.306692,0.94958,0.392259,0.657781,0.161483,0.655055,0.0726833,0.220044,0.306026,0.0921962,0.434799,0.15092,0.496672,0.529692,0.661898,0.623013,0.367245,0.783121,0.15648
period13,1,1,1,0.137273,0.0961411,0.954873,0.999999,1,0.181219,0.694231,0.00192308,0.00192308,0.00109965,0.00109965,0.00101806,0.00101806,0.00100997,1,1,1,0.213462,0.0348857,0.227445,0.00109965,0.00120841,0.00101806,0.00109965,0.00112503,0.00100997,0.00100997,0.00110816,0.641491,0.157566,0.837618,1,0.705376,0.358847,0.589509,0.0251566,0.349195,0.954567,0.825642,0.211561,0.143589,0.510044,0.495021,0.658255,0.515682,0.422604,0.734476,0.445084,0.157592,0.559248,0.399287,0.52691,0.523365,0.704837,0.636343,0.583195
period14,1,1,1,0.186598,0.129684,0.954794,1,1,0.238058,1,0.00192308,0.00192308,0.00122125,0.00122125,0.00115179,0.00115179,0.00114492,1,1,1,0.328846,0.114493,0.412821,0.00122125,0.00134189,0.00115179,0.00122125,0.00127065,0.00114492,0.00114492,0.00125631,0.140292,0.554451,0.467949,1,0.254309,0.588625,0.270482,0.607361,0.649155,0.434013,0.541573,0.883347,0.670229,0.676616,0.470421,0.251229,0.279475,0.558903,0.404473,0.80249,0.572835,0.334092,0.690411,0.106369,0.699289,0.147974,0.562635,0.498974
period15,1,1,1,0.212941,0.192822,1,1,1,0.287302,1,0.00208333,0.00208333,0.00138235,0.00138235,0.00131308,0.00131308,0.00130623,1,1,1,0.35625,0.222753,0.502632,0.00138235,0.00151868,0.00131308,0.00138235,0.00144749,0.00130623,0.00130623,0.00143321,0.812707,0.397489,0.490956,1,0.704921,0.461641,0.546088,0.50191,0.205236,0.154643,0.228658,0.429989,0.559281,0.0288461,0.638785,0.405271,0.817213,0.547591,0.634426,0.507061,0.212057,0.530174,0.250433,0.926655,0.358718,0.590312,0.718305,0.55847
